b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,weight_units,package_size,record_number
B2C,15228,0.0,2018-01-04 15:11:00.000-06:00,0,0.0,3,5,60453,95648,8,5.99,1,2018-01-03 14:00:27.000-06:00,2018-01-09,3,1,PACKAGE_THICK_ENVELOPE,133
B2C,1609,1.0,2018-06-02 01:11:00.000-04:00,1,0.0,2,5,43085,79705,9,39.49,1,2018-06-01 12:52:39.000-04:00,2018-06-04,0,1,PACKAGE_THICK_ENVELOPE,134
B2C,2297,1.0,2019-06-13 17:25:00.000-05:00,0,0.0,3,5,78754,80601,11,4.68,1,2019-06-12 19:58:16.000-05:00,2019-06-17,0,1,PACKAGE_THICK_ENVELOPE,135
B2C,251230,1.0,2018-05-08 22:13:00.000-05:00,0,0.0,3,5,75081,07840,2,12.59,3,2018-05-07 18:25:11.000-05:00,2018-05-11,0,1,PACKAGE_THICK_ENVELOPE,136
B2C,627,1.0,2018-04-03 12:00:00.000-07:00,4,0.0,2,9,95035,33543,1,5.82,1,2018-04-03 11:13:40.000-07:00,2018-04-07,0,1,NONE,137
B2C,18180,1.0,2019-05-01 17:15:00.000-04:00,2,9.99,2,9,33460,60546,1,125.99,1,2019-04-30 19:36:18.000-04:00,2019-05-03,48,1,PACKAGE_THICK_ENVELOPE,138
B2C,1128,1.0,2018-05-11 16:18:00.000-04:00,0,0.0,3,5,49444,28677,10,16.99,1,2018-05-10 15:51:56.000-04:00,2018-05-14,8,1,PACKAGE_THICK_ENVELOPE,139
B2C,1668,1.0,2018-04-16 16:30:00.000-04:00,2,0.0,2,9,11729,74880,12,5.52,1,2018-04-14 16:24:00.000-04:00,2018-04-21,3,1,PACKAGE_THICK_ENVELOPE,140
B2C,500,1.0,2018-08-10 11:30:00.000-07:00,4,0.0,2,9,95035,27360,1,25.84,1,2018-08-10 07:54:00.000-07:00,2018-08-17,1,1,PACKAGE_THICK_ENVELOPE,141
B2C,4128,1.0,2018-09-17 16:51:00.000-04:00,0,0.0,3,5,27106,72753,12,18.99,1,2018-09-16 09:01:33.000-04:00,2018-09-19,5,1,PACKAGE_THICK_ENVELOPE,142
B2C,25853,1.0,2019-02-12 10:18:00.000-05:00,0,3.75,3,5,33434,49079,5,10.57,1,2019-02-09 06:12:09.000-05:00,2019-02-14,3,1,PACKAGE_THICK_ENVELOPE,143
B2C,6007,2.0,2018-09-10 20:07:00.000-04:00,0,0.0,3,5,07748,95348,10,9.66,1,2018-09-09 10:51:44.000-04:00,2018-09-13,3,1,PACKAGE_THICK_ENVELOPE,144
B2C,63,1.0,2019-10-28 12:49:09.000-04:00,0,0.0,3,5,07727,19044,1,12.56,1,2019-10-25 20:02:29.000-04:00,2019-10-31,3,1,PACKAGE_THICK_ENVELOPE,145
B2C,8335,1.0,2018-10-02 00:04:00.000-04:00,0,0.0,3,5,33710,70607,5,5.0,1,2018-09-29 13:33:45.000-04:00,2018-10-03,4,1,PACKAGE_THICK_ENVELOPE,146
C2C,98968,2.0,2018-08-03 19:40:00.000-05:00,0,0.0,3,5,72202,10306,11,7.95,1,2018-08-03 07:25:23.000-05:00,2018-08-06,10,1,PACKAGE_THICK_ENVELOPE,147
B2C,101851,1.0,2018-07-17 21:36:00.000-07:00,0,0.0,3,5,94539,92374,0,15.99,1,2018-07-16 18:58:46.000-07:00,2018-07-19,0,1,PACKAGE_THICK_ENVELOPE,148
B2C,15065,1.0,2018-02-01 16:43:00.000-05:00,0,0.0,3,5,48843,78614,6,6.74,1,2018-01-31 21:07:00.000-05:00,2018-02-03,2,1,PACKAGE_THICK_ENVELOPE,149
B2C,9352,1.0,2018-05-07 16:21:00.000-07:00,1,0.0,2,5,92781,84511,3,12.55,3,2018-05-05 14:15:57.000-07:00,2018-05-11,64,1,PACKAGE_THICK_ENVELOPE,150
B2C,45689,1.0,2019-08-13 22:16:00.000-04:00,0,1.95,3,5,29657,53081,9,1.84,4,2019-08-12 16:35:50.000-04:00,2019-08-15,1,1,PACKAGE_THICK_ENVELOPE,151
B2C,14192,1.0,2018-02-13 14:04:00.000-05:00,0,4.75,3,5,06457,75148,10,18.49,1,2018-02-10 21:29:14.000-05:00,2018-02-17,8,1,PACKAGE_THICK_ENVELOPE,152
B2C,16581,1.0,2019-05-11 21:52:00.000-04:00,2,0.0,2,9,11220,92508,2,14.89,1,2019-05-10 14:59:25.000-04:00,2019-05-13,16,1,PACKAGE_THICK_ENVELOPE,153
C2C,2586812,1.0,2018-02-15 16:38:00.000-05:00,1,9.85,2,5,06824,11419,22,75.0,1,2018-02-14 23:35:05.000-05:00,2018-02-16,80,1,LARGE_PACKAGE,154
B2C,1668,1.0,2018-03-26 21:15:00.000-04:00,2,0.0,2,9,11729,97447,11,7.33,1,2018-03-23 18:49:08.000-04:00,2018-03-31,3,1,LETTER,155
B2C,14,1.0,2018-08-20 15:37:05.000-07:00,0,0.0,3,5,91706,60542,5,5.49,1,2018-08-19 15:53:38.000-07:00,2018-08-24,0,1,PACKAGE_THICK_ENVELOPE,156
B2C,14,1.0,2018-08-29 15:51:59.000-07:00,0,0.0,3,5,91706,80503,5,5.95,1,2018-08-28 21:41:08.000-07:00,2018-09-04,0,1,PACKAGE_THICK_ENVELOPE,157
B2C,14,1.0,2019-08-22 15:59:10.000-07:00,0,0.0,3,5,91706,73115,5,4.89,1,2019-08-22 08:39:20.000-07:00,2019-08-27,0,1,PACKAGE_THICK_ENVELOPE,158
B2C,14,1.0,2019-09-05 16:09:05.000-07:00,0,0.0,3,5,91706,31204,5,4.89,1,2019-09-04 20:48:46.000-07:00,2019-09-09,0,1,PACKAGE_THICK_ENVELOPE,159
B2C,2101,1.0,2018-05-02 16:27:00.000-05:00,0,0.0,3,5,51031,52076,13,5.5,1,2018-05-01 11:21:42.000-05:00,2018-05-07,2,1,PACKAGE_THICK_ENVELOPE,160
B2C,749,1.0,2019-06-14 19:01:00.000-04:00,6,0.0,2,5,34240,76389,10,12.88,1,2019-06-13 13:37:10.000-04:00,2019-06-18,32,1,PACKAGE_THICK_ENVELOPE,161
B2C,186975,4.0,2018-08-13 18:32:00.000-04:00,1,0.0,2,5,01606,93650,0,129.9,1,2018-08-11 15:26:41.000-04:00,2018-08-16,16,1,PACKAGE_THICK_ENVELOPE,162
B2C,116365,1.0,2018-04-15 00:04:00.000-07:00,0,2.95,3,5,75013-4880,15015,4,14.95,1,2018-04-14 07:42:40.000-07:00,2018-04-17,0,1,PACKAGE_THICK_ENVELOPE,163
B2C,759,1.0,2018-06-06 16:59:00.000-07:00,0,0.0,3,5,98908,98329,1,10.95,1,2018-06-05 07:57:18.000-07:00,2018-06-08,6,1,PACKAGE_THICK_ENVELOPE,164
B2C,2495,1.0,2019-02-19 19:55:00.000-05:00,0,0.0,3,5,11361,92154,8,13.99,1,2019-02-18 20:38:59.000-05:00,2019-02-22,3,1,LETTER,165
B2C,2495,1.0,2019-03-07 18:09:00.000-05:00,0,0.0,3,5,11361,10977,8,13.99,1,2019-03-06 17:06:49.000-05:00,2019-03-09,3,1,LETTER,166
B2C,29196,1.0,2019-01-28 18:02:00.000-07:00,0,5.95,3,5,80403,28409,3,13.99,1,2019-01-26 14:04:37.000-07:00,2019-01-30,14,1,PACKAGE_THICK_ENVELOPE,167
B2C,810,1.0,2018-04-09 10:32:00.000-04:00,0,0.0,3,5,11385,66210,8,9.99,1,2018-04-08 16:36:17.000-04:00,2018-04-12,4,1,PACKAGE_THICK_ENVELOPE,168
C2C,349702,1.0,2018-07-09 15:27:00.000-07:00,0,2.95,3,5,91356,66604,3,3.2,1,2018-07-08 11:43:38.000-07:00,2018-07-11,32,1,PACKAGE_THICK_ENVELOPE,169
B2C,2101,1.0,2018-03-06 15:36:00.000-06:00,0,4.41,3,5,51031,38751,13,29.65,1,2018-03-05 16:50:38.000-06:00,2018-03-09,3,1,PACKAGE_THICK_ENVELOPE,170
B2C,5793,1.0,2018-09-19 00:30:00.000-04:00,0,0.0,3,5,46214,99353,17,22.0,1,2018-09-18 11:21:11.000-04:00,2018-09-20,12,1,PACKAGE_THICK_ENVELOPE,171
B2C,3957,1.0,2018-01-03 13:14:00.000-08:00,0,0.0,3,5,91355,77657,3,11.16,1,2018-01-03 11:37:48.000-08:00,2018-01-09,8,1,PACKAGE_THICK_ENVELOPE,172
B2C,1301,1.0,2018-07-02 18:40:00.000-07:00,0,0.0,3,5,92705,44131,11,12.95,1,2018-07-01 15:24:52.000-07:00,2018-07-05,0,1,PACKAGE_THICK_ENVELOPE,173
B2C,21778,3.0,2019-01-07 09:22:00.000-05:00,0,0.0,3,5,34429,32680,9,15.97,1,2019-01-02 12:24:22.000-05:00,2019-01-10,8,1,PACKAGE_THICK_ENVELOPE,174
B2C,21100,0.0,2018-05-14 13:25:00.000-05:00,0,0.0,3,5,36093,96162,1,24.95,1,2018-05-13 10:35:06.000-05:00,2018-05-16,16,1,PACKAGE_THICK_ENVELOPE,175
B2C,21100,0.0,2019-04-06 14:04:00.000-05:00,0,0.0,3,5,36093,91789,1,39.95,1,2019-04-05 23:58:46.000-05:00,2019-04-08,16,1,PACKAGE_THICK_ENVELOPE,176
B2C,36917,1.0,2019-03-26 09:15:00.000-05:00,1,0.0,2,5,60641,11224,2,15.69,1,2019-03-24 12:55:36.000-05:00,2019-03-28,0,1,PACKAGE_THICK_ENVELOPE,177
C2C,746841,1.0,2019-03-26 15:02:00.000-07:00,2,16.04,2,9,98524,60131,3,97.49,1,2019-03-26 10:26:07.000-07:00,2019-03-28,64,1,PACKAGE_THICK_ENVELOPE,178
B2C,107749,1.0,2018-09-08 09:33:00.000-04:00,0,0.0,3,5,11950,92801,6,4.31,1,2018-09-07 16:06:08.000-04:00,2018-09-12,2,1,PACKAGE_THICK_ENVELOPE,179
B2C,1790,1.0,2018-09-25 19:57:00.000-07:00,0,0.0,3,5,93619,20636,6,7.22,1,2018-09-25 03:25:10.000-07:00,2018-09-27,7,1,LETTER,180
B2C,1790,1.0,2018-11-19 14:22:00.000-08:00,0,0.0,3,5,93619,25404,6,8.89,1,2018-11-17 13:50:21.000-08:00,2018-11-21,7,1,LETTER,181
B2C,1790,1.0,2019-02-07 13:48:00.000-08:00,0,0.0,3,5,93619,27610,6,9.49,1,2019-02-06 14:43:18.000-08:00,2019-02-09,7,1,LETTER,182
B2C,1790,1.0,2019-08-01 14:05:00.000-07:00,0,0.0,3,5,93619,37343,6,8.92,1,2019-07-31 21:38:24.000-07:00,2019-08-03,7,1,LETTER,183
B2C,63,0.0,2018-03-20 12:42:12.000-04:00,0,0.0,3,5,07727,63901,1,11.1,1,2018-03-19 07:41:00.000-04:00,2018-03-26,3,1,PACKAGE_THICK_ENVELOPE,184
B2C,206,1.0,2018-03-08 16:59:00.000-08:00,0,0.0,3,5,93309,94605,12,9.99,2,2018-03-07 22:27:43.000-08:00,2018-03-10,5,1,PACKAGE_THICK_ENVELOPE,185
C2C,94413,1.0,2018-06-23 13:20:00.000-07:00,0,0.0,3,5,95070-0558,27106,5,8.99,1,2018-06-21 22:10:37.000-07:00,2018-06-26,0,1,PACKAGE_THICK_ENVELOPE,186
B2C,86814,3.0,2018-07-14 14:29:00.000-04:00,4,20.2,2,9,44094,44047,13,25.0,1,2018-07-13 21:54:57.000-04:00,2018-07-16,320,1,PACKAGE_THICK_ENVELOPE,187
B2C,19120,1.0,2019-01-07 16:01:00.000-05:00,0,1.49,3,5,49601,37818,6,5.59,1,2019-01-06 21:55:43.000-05:00,2019-01-09,2,1,PACKAGE_THICK_ENVELOPE,188
B2C,178,1.0,2019-02-08 15:00:00.000-05:00,0,0.0,3,5,33172,79938,11,14.49,1,2019-02-07 16:35:01.000-05:00,2019-02-11,11,1,PACKAGE_THICK_ENVELOPE,189
B2C,79330,1.0,2018-02-21 20:33:00.000-05:00,0,23.96,3,5,10950,55901,13,12.99,3,2018-02-21 11:02:22.000-05:00,2018-02-22,0,1,PACKAGE_THICK_ENVELOPE,190
B2C,15812,,2018-10-31 15:00:00.000-07:00,0,1.95,3,5,49938-2038,55418,12,2.95,1,2018-10-31 09:38:02.000-07:00,2018-11-02,2,1,PACKAGE_THICK_ENVELOPE,191
C2C,168572,1.0,2019-09-10 23:05:00.000-04:00,0,4.49,3,5,20878,60025,2,12.99,1,2019-09-09 11:56:22.000-04:00,2019-09-12,0,1,PACKAGE_THICK_ENVELOPE,192
B2C,2348,1.0,2018-12-18 20:02:00.000-08:00,0,0.0,3,5,90061,28117,6,10.89,1,2018-12-17 21:17:21.000-08:00,2018-12-21,0,1,PACKAGE_THICK_ENVELOPE,193
B2C,2348,1.0,2019-01-30 19:04:00.000-08:00,0,0.0,3,5,90061,93706,6,11.49,1,2019-01-29 18:28:15.000-08:00,2019-02-01,0,1,PACKAGE_THICK_ENVELOPE,194
B2C,1369,1.0,2018-03-12 17:49:00.000-04:00,0,0.0,3,5,32703,20708,5,16.99,4,2018-03-10 22:14:13.000-05:00,2018-03-15,16,1,PACKAGE_THICK_ENVELOPE,195
B2C,749,1.0,2018-07-18 15:37:00.000-04:00,0,0.0,3,5,34238,61102,10,12.75,1,2018-07-17 21:03:07.000-04:00,2018-07-21,11,1,LARGE_PACKAGE,196
B2C,20779,3.0,2018-05-29 18:44:00.000-04:00,1,8.99,2,5,19115,16858,0,19.99,1,2018-05-27 13:28:18.000-04:00,2018-05-31,0,1,PACKAGE_THICK_ENVELOPE,197
B2C,20779,3.0,2019-06-07 20:49:00.000-04:00,1,5.99,2,5,19115,73463,0,24.74,1,2019-06-06 21:42:12.000-04:00,2019-06-10,0,1,PACKAGE_THICK_ENVELOPE,198
B2C,150,1.0,2018-05-22 21:14:00.000-05:00,2,0.0,2,9,60610,08638,2,13.58,1,2018-05-21 09:27:13.000-05:00,2018-05-25,13,1,LETTER,199
B2C,5328,1.0,2018-01-29 13:16:00.000-08:00,0,0.0,3,5,91344,30817,6,26.49,1,2018-01-28 10:31:18.000-08:00,2018-02-03,4,1,PACKAGE_THICK_ENVELOPE,200
B2C,5815,0.0,2018-04-26 17:16:00.000-04:00,1,0.0,2,5,32605,56554,11,31.33,1,2018-04-25 17:29:19.000-04:00,2018-04-30,16,1,PACKAGE_THICK_ENVELOPE,201
C2C,151097,1.0,2018-04-05 19:05:00.000-04:00,0,3.16,3,5,10001,04105,8,6.99,1,2018-04-03 20:42:54.000-04:00,2018-04-07,1,1,PACKAGE_THICK_ENVELOPE,202
C2C,126648,1.0,2018-10-04 11:57:00.000-05:00,0,0.0,3,5,35071,13148,13,9.99,1,2018-10-03 17:54:02.000-05:00,2018-10-09,4,1,PACKAGE_THICK_ENVELOPE,203
B2C,21366,1.0,2019-04-10 22:44:00.000-04:00,1,0.0,2,5,33160,77095,0,8.75,1,2019-04-10 00:59:50.000-04:00,2019-04-12,0,1,PACKAGE_THICK_ENVELOPE,204
C2C,183574,1.0,2018-12-06 13:28:00.000-05:00,0,2.9,3,5,15143,15237,0,5.0,1,2018-12-05 12:06:18.000-05:00,2018-12-07,2,1,PACKAGE_THICK_ENVELOPE,205
B2C,178,1.0,2018-07-26 15:06:00.000-04:00,0,0.0,3,5,33172,11722,12,19.99,4,2018-07-25 23:33:35.000-04:00,2018-07-30,4,1,PACKAGE_THICK_ENVELOPE,206
B2C,3964,4.0,2019-10-19 14:02:00.000-07:00,0,0.0,3,5,91780,05403,4,36.31,1,2019-10-12 18:51:02.000-07:00,2019-10-21,4,1,PACKAGE_THICK_ENVELOPE,207
B2C,4999,0.0,2018-04-27 18:33:00.000-07:00,0,0.0,3,5,91763,04240,15,5.79,1,2018-04-27 13:07:15.000-07:00,2018-04-30,0,1,PACKAGE_THICK_ENVELOPE,208
B2C,6131,2.0,2018-01-06 01:02:00.000-05:00,0,0.0,3,5,19149,33183,5,15.9,1,2018-01-04 12:21:35.000-05:00,2018-01-13,0,1,PACKAGE_THICK_ENVELOPE,209
B2C,32068,1.0,2018-04-02 19:21:00.000-05:00,0,0.0,3,5,46307,22554,6,99.99,1,2018-03-30 14:16:26.000-05:00,2018-04-04,0,1,PACKAGE_THICK_ENVELOPE,210
B2C,8335,1.0,2019-05-06 22:20:00.000-04:00,0,0.0,3,5,34685,87112,5,5.5,1,2019-05-05 23:57:44.000-04:00,2019-05-10,4,1,PACKAGE_THICK_ENVELOPE,211
B2C,8652,1.0,2019-10-03 22:30:00.000-04:00,0,0.0,3,5,27519,11221,15,4.86,1,2019-10-02 23:21:30.000-04:00,2019-10-10,3,1,LETTER,212
B2C,45166,1.0,2018-07-02 18:15:00.000-05:00,2,0.0,2,9,53221,47265,10,8.5,1,2018-07-01 05:09:11.000-05:00,2018-07-05,10,1,PACKAGE_THICK_ENVELOPE,213
C2C,245081,1.0,2018-09-08 10:56:00.000-04:00,1,9.95,2,5,08012,45424,7,27.95,1,2018-09-07 20:03:25.000-04:00,2018-09-10,80,1,PACKAGE_THICK_ENVELOPE,214
B2C,1512,1.0,2019-05-28 17:03:00.000-04:00,0,0.0,3,5,33020,47246,1,10.94,1,2019-05-25 10:20:50.000-04:00,2019-05-31,8,1,PACKAGE_THICK_ENVELOPE,215
B2C,1512,1.0,2019-03-13 16:27:00.000-04:00,0,0.0,3,5,33020,11235,1,9.94,1,2019-03-13 05:40:02.000-04:00,2019-03-18,9,1,PACKAGE_THICK_ENVELOPE,216
B2C,33559,1.0,2018-04-09 16:58:00.000-07:00,0,0.0,3,5,90014,32174,8,5.99,1,2018-04-09 08:35:11.000-07:00,2018-04-11,3,1,PACKAGE_THICK_ENVELOPE,217
B2C,4380,1.0,2018-04-19 19:48:00.000-04:00,0,0.0,3,5,07936,92603,2,36.5,1,2018-04-18 16:16:36.000-04:00,2018-04-23,2,1,PACKAGE_THICK_ENVELOPE,218
B2C,953,0.0,2019-07-22 18:37:00.000-07:00,1,0.0,2,5,94538,90058,1,39.99,1,2019-07-22 12:58:50.000-07:00,2019-07-24,32,1,PACKAGE_THICK_ENVELOPE,219
B2C,810,1.0,2018-04-12 12:24:00.000-04:00,0,0.0,3,5,11385,22401,8,15.99,1,2018-04-12 01:19:22.000-04:00,2018-04-14,4,1,PACKAGE_THICK_ENVELOPE,220
B2C,7074,1.0,2019-07-11 14:20:00.000-04:00,3,1.99,2,8,46507,44062,14,7.64,1,2019-07-11 08:22:52.000-04:00,2019-07-13,12,1,PACKAGE_THICK_ENVELOPE,221
B2C,21459,3.0,2019-03-11 12:23:00.000-04:00,0,3.24,3,5,32792,36064,23,8.99,1,2019-03-08 21:02:20.000-05:00,2019-03-11,5,1,PACKAGE_THICK_ENVELOPE,222
B2C,1668,1.0,2018-07-12 18:30:00.000-04:00,2,0.0,2,9,11729,33135,12,9.5,1,2018-07-11 20:09:35.000-04:00,2018-07-17,3,1,PACKAGE_THICK_ENVELOPE,223
B2C,893,1.0,2019-04-11 18:08:00.000-07:00,0,0.0,3,5,90034,31206,15,24.69,1,2019-04-10 15:59:14.000-07:00,2019-04-13,0,1,PACKAGE_THICK_ENVELOPE,224
B2C,56843,1.0,2019-03-09 14:28:00.000-05:00,3,4.98,2,8,33062,46259,16,49.99,1,2019-03-09 00:52:34.000-05:00,2019-03-16,0,1,PACKAGE_THICK_ENVELOPE,225
B2C,1790,1.0,2018-05-18 19:08:00.000-07:00,0,0.0,3,5,93619,21651,10,7.61,1,2018-05-17 10:44:37.000-07:00,2018-05-21,16,1,PACKAGE_THICK_ENVELOPE,226
B2C,13090,1.0,2018-12-31 14:19:00.000-06:00,2,0.0,2,9,60131,72364,13,14.45,1,2018-12-29 13:39:32.000-06:00,2019-01-04,0,1,PACKAGE_THICK_ENVELOPE,227
B2C,1512,1.0,2018-08-06 17:02:00.000-04:00,0,0.0,3,5,33314,92123,1,6.49,1,2018-08-05 00:27:30.000-04:00,2018-08-09,3,1,PACKAGE_THICK_ENVELOPE,228
B2C,148,1.0,2018-09-17 15:29:00.000-05:00,0,2.25,3,5,65803,46755,1,2.69,1,2018-09-15 11:11:59.000-05:00,2018-09-19,0,1,PACKAGE_THICK_ENVELOPE,229
B2C,21100,0.0,2019-06-20 11:41:00.000-05:00,0,0.0,3,5,36093,85260,1,39.95,1,2019-06-19 22:40:29.000-05:00,2019-06-22,20,1,PACKAGE_THICK_ENVELOPE,230
B2C,73105,10.0,2018-04-13 17:56:00.000-07:00,1,6.75,2,5,98198,96161,0,16.99,1,2018-03-31 10:15:25.000-07:00,2018-04-16,0,1,PACKAGE_THICK_ENVELOPE,231
B2C,62696,1.0,2019-03-11 14:05:00.000-05:00,1,0.0,2,5,35570,92110,1,91.99,2,2019-03-11 11:19:46.000-05:00,2019-03-13,0,1,LETTER,232
B2C,25278,1.0,2018-06-12 23:03:00.000-04:00,0,0.0,3,5,22039,90640,0,11.99,1,2018-06-10 23:14:15.000-04:00,2018-06-14,4,1,LARGE_ENVELOPE,233
B2C,1301,1.0,2019-05-13 21:28:00.000-07:00,0,0.0,3,5,92705,50313,11,7.95,1,2019-05-12 19:03:29.000-07:00,2019-05-16,0,1,PACKAGE_THICK_ENVELOPE,234
B2C,56843,1.0,2019-08-10 17:18:00.000-04:00,3,4.38,2,8,33062,98387,16,29.99,1,2019-08-09 17:23:32.000-04:00,2019-08-12,0,1,PACKAGE_THICK_ENVELOPE,235
B2C,3613,0.0,2018-12-28 13:51:00.000-08:00,0,0.0,3,5,92620,48218,2,10.71,1,2018-12-28 11:10:03.000-08:00,2019-01-02,1,1,LETTER,236
B2C,3787,1.0,2018-12-18 17:36:00.000-05:00,0,5.15,3,5,07606,02746,2,2.0,4,2018-12-18 07:40:08.000-05:00,2018-12-20,3,1,PACKAGE_THICK_ENVELOPE,237
B2C,187,1.0,2018-05-10 17:13:00.000-05:00,0,0.0,3,5,32561,47112,13,6.05,1,2018-05-09 22:22:55.000-05:00,2018-05-12,2,1,PACKAGE_THICK_ENVELOPE,238
B2C,187,1.0,2018-11-23 10:42:00.000-06:00,0,0.0,3,5,32561,32174,23,4.95,1,2018-11-22 00:56:34.000-06:00,2018-11-26,1,1,PACKAGE_THICK_ENVELOPE,239
B2C,5132,1.0,2019-09-25 11:24:00.000-07:00,0,0.0,3,5,93312,78660,8,6.61,1,2019-09-25 06:15:24.000-07:00,2019-09-28,3,1,PACKAGE_THICK_ENVELOPE,240
B2C,5132,2.0,2018-03-06 14:44:00.000-08:00,0,0.0,3,5,93312,80124,8,7.14,1,2018-03-05 22:38:43.000-08:00,2018-03-09,3,1,PACKAGE_THICK_ENVELOPE,241
B2C,5132,1.0,2018-09-06 17:27:00.000-07:00,0,0.0,3,5,93312,80134,8,11.35,1,2018-09-05 15:38:37.000-07:00,2018-09-10,3,1,PACKAGE_THICK_ENVELOPE,242
B2C,5132,1.0,2019-02-14 16:43:00.000-08:00,0,0.0,3,5,93312,21030,8,5.84,1,2019-02-13 08:50:00.000-08:00,2019-02-16,3,1,PACKAGE_THICK_ENVELOPE,243
B2C,19122,,2018-11-27 21:34:00.000-08:00,0,0.0,3,5,90014,72202,8,14.0,1,2018-11-23 13:32:25.000-08:00,2018-11-30,3,1,PACKAGE_THICK_ENVELOPE,244
B2C,7273,1.0,2018-03-05 08:50:00.000-05:00,0,0.0,3,5,23322,54840,6,10.48,1,2018-03-03 21:25:38.000-05:00,2018-03-08,4,1,PACKAGE_THICK_ENVELOPE,245
B2C,7273,1.0,2018-09-10 09:09:00.000-04:00,0,0.0,3,5,23322,27312,3,10.25,2,2018-09-08 18:28:46.000-04:00,2018-09-12,4,1,PACKAGE_THICK_ENVELOPE,246
B2C,953,1.0,2018-03-21 18:18:00.000-07:00,0,0.0,3,5,94538,13619,1,6.99,1,2018-03-20 19:16:49.000-07:00,2018-03-26,32,1,PACKAGE_THICK_ENVELOPE,247
B2C,953,1.0,2018-06-27 23:47:00.000-07:00,0,0.0,3,5,94538,26801,1,6.64,2,2018-06-26 19:26:45.000-07:00,2018-06-29,32,1,PACKAGE_THICK_ENVELOPE,248
B2C,45166,1.0,2018-05-31 17:17:00.000-05:00,2,0.0,2,9,53221,75071,10,6.5,1,2018-05-31 07:49:33.000-05:00,2018-06-04,6,1,PACKAGE_THICK_ENVELOPE,249
B2C,103079,1.0,2018-01-23 17:14:00.000-05:00,1,14.95,2,5,21801,79927,0,22.45,1,2018-01-19 22:35:45.000-05:00,2018-01-25,0,1,PACKAGE_THICK_ENVELOPE,250
C2C,1248326,1.0,2018-05-18 13:05:00.000-05:00,1,7.1,2,5,36207,39773,7,50.0,1,2018-05-17 12:35:17.000-05:00,2018-05-21,0,1,PACKAGE_THICK_ENVELOPE,251
B2C,5211,1.0,2018-10-10 18:07:00.000-04:00,4,5.95,2,9,49315,32937,0,18.36,1,2018-10-09 20:55:40.000-04:00,2018-10-13,13,1,PACKAGE_THICK_ENVELOPE,252
B2C,26732,1.0,2018-02-14 14:34:00.000-06:00,1,9.4,2,5,72715,72143,21,38.25,1,2018-02-13 23:59:20.000-06:00,2018-02-16,48,1,LARGE_ENVELOPE,253
B2C,9573,1.0,2018-07-24 18:16:00.000-07:00,0,0.0,3,5,91776,92866,1,19.25,1,2018-07-23 08:50:54.000-07:00,2018-07-25,16,1,PACKAGE_THICK_ENVELOPE,254
B2C,11074,1.0,2019-09-27 20:50:00.000-07:00,0,3.99,3,5,91709,98103,6,4.88,1,2019-09-26 11:16:38.000-07:00,2019-09-30,16,1,PACKAGE_THICK_ENVELOPE,255
C2C,107293,2.0,2019-01-02 22:46:00.000-06:00,4,0.0,2,9,75075,97544,8,3.8,1,2018-12-31 22:18:18.000-06:00,2019-01-07,1,1,PACKAGE_THICK_ENVELOPE,256
B2C,1381,1.0,2019-08-23 17:59:00.000-04:00,0,0.0,3,5,30401,18041,10,14.99,1,2019-08-22 18:26:28.000-04:00,2019-08-28,15,1,PACKAGE_THICK_ENVELOPE,257
B2C,3241,1.0,2018-12-04 13:01:00.000-08:00,0,0.0,3,5,98508,89081,1,5.95,1,2018-12-03 14:36:52.000-08:00,2018-12-08,2,1,LETTER,258
B2C,692,0.0,2018-11-02 12:10:00.000-04:00,0,0.0,3,5,01863,90723,4,5.49,1,2018-11-01 15:39:51.000-04:00,2018-11-06,0,1,PACKAGE_THICK_ENVELOPE,259
B2C,14275,1.0,2018-07-27 13:16:00.000-07:00,0,0.0,3,5,91710-8414,54530,17,8.99,1,2018-07-27 07:43:07.000-07:00,2018-07-30,0,1,PACKAGE_THICK_ENVELOPE,260
B2C,6278,1.0,2019-04-16 15:19:00.000-07:00,0,0.0,3,5,98632,98338,1,16.99,1,2019-04-15 17:50:06.000-07:00,2019-04-18,15,1,PACKAGE_THICK_ENVELOPE,261
B2C,158262,0.0,2018-05-30 16:09:00.000-05:00,0,0.0,3,5,76537,000,6,159.95,1,2018-05-30 09:07:05.000-05:00,2018-06-04,7,1,PACKAGE_THICK_ENVELOPE,262
B2C,30273,1.0,2018-08-14 08:31:00.000-07:00,0,0.0,3,5,90007,44224,8,11.99,1,2018-08-11 17:22:30.000-07:00,2018-08-18,0,1,LETTER,263
B2C,2637,1.0,2018-03-26 19:30:00.000-04:00,0,0.0,3,5,07424,47553,2,28.66,1,2018-03-25 16:11:11.000-04:00,2018-03-29,0,1,PACKAGE_THICK_ENVELOPE,264
B2C,4749,0.0,2019-06-12 13:52:00.000-06:00,0,0.0,3,5,84093,76180,9,12.99,1,2019-06-11 17:33:39.000-06:00,2019-06-15,11,1,PACKAGE_THICK_ENVELOPE,265
B2C,56843,1.0,2018-07-12 15:19:00.000-04:00,3,3.98,2,8,33062,32763,14,25.0,1,2018-07-11 17:21:44.000-04:00,2018-07-14,0,1,PACKAGE_THICK_ENVELOPE,266
