b2c_c2c,seller_id,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,category_id,item_price,quantity,payment_datetime,delivery_date,package_size,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
B2C,32257,2019-03-05 02:14:19+00:00,1,10.95,2,5,1,69.95,1,2019-03-02 00:59:52+00:00,2019-03-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NM,CA,4,1551752059,1551488392,1551916800,32,1
B2C,2442,2019-01-03 22:24:00+00:00,0,0.0,3,5,24,8.97,1,2019-01-03 16:11:03+00:00,2019-01-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,MO,2,1546554240,1546531863,1546819200,8,1
B2C,6151,2018-02-22 18:49:00+00:00,1,0.0,2,5,9,9.75,1,2018-02-21 19:31:00+00:00,2018-02-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,IL,3,1519325340,1519241460,1519603200,32,1
B2C,6151,2018-02-22 18:49:00+00:00,1,0.0,2,5,9,9.75,1,2018-02-21 23:01:13+00:00,2018-02-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,IL,3,1519325340,1519254073,1519603200,32,1
B2C,6151,2018-03-27 20:12:00+00:00,1,0.0,2,5,9,9.95,1,2018-03-26 22:59:13+00:00,2018-03-29 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,IL,3,1522181520,1522105153,1522281600,32,1
B2C,6151,2018-06-11 15:16:00+00:00,1,0.0,2,5,9,9.95,1,2018-06-09 21:09:27+00:00,2018-06-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,IL,3,1528730160,1528578567,1528934400,32,1
B2C,206,2018-05-23 23:18:00+00:00,0,0.0,3,5,12,15.98,1,2018-05-23 01:46:45+00:00,2018-05-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CA,4,1527117480,1527040005,1527292800,8,1
B2C,627,2018-08-30 06:15:00+00:00,4,0.0,2,9,1,5.61,1,2018-08-30 02:24:32+00:00,2018-09-05 00:00:00+00:00,NONE,NY,CA,4,1535609700,1535595872,1536105600,8,1
B2C,2448,2018-03-29 01:31:00+00:00,1,0.0,2,5,11,22.98,1,2018-03-28 13:40:21+00:00,2018-03-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,CA,2,1522287060,1522244421,1522368000,32,1
B2C,2448,2018-08-08 02:38:00+00:00,1,0.0,2,5,11,17.99,1,2018-08-06 22:13:21+00:00,2018-08-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,3,1533695880,1533593601,1533772800,32,1
B2C,108487,2018-11-19 15:11:00+00:00,0,0.0,3,5,1,9.99,1,2018-11-18 02:50:24+00:00,2018-11-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,FL,4,1542640260,1542509424,1543017600,1,1
B2C,1668,2018-09-07 23:15:13+00:00,2,0.0,2,9,12,84.75,1,2018-09-07 17:43:09+00:00,2018-09-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MS,NY,3,1536362113,1536342189,1536710400,6,0
B2C,103556,2018-03-06 04:20:00+00:00,3,0.0,2,8,14,5.25,1,2018-03-05 05:54:09+00:00,2018-03-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,GA,3,1520310000,1520229249,1520467200,7,1
B2C,627,2018-05-28 13:20:00+00:00,4,0.0,2,9,1,6.68,1,2018-05-28 09:41:46+00:00,2018-05-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,2,1527513600,1527500506,1527724800,1,1
B2C,2297,2018-10-18 22:37:00+00:00,1,0.0,2,5,11,5.5,1,2018-10-18 15:50:26+00:00,2018-10-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,TX,2,1539902220,1539877826,1539993600,8,1
B2C,5328,2018-07-02 20:08:00+00:00,0,0.0,3,5,6,12.49,1,2018-07-01 19:46:39+00:00,2018-07-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CA,2,1530562080,1530474399,1530748800,2,1
B2C,77129,2018-08-02 23:23:00+00:00,0,0.0,3,5,1,52.95,1,2018-08-02 13:06:49+00:00,2018-08-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,MA,2,1533252180,1533215209,1533340800,8,1
B2C,38919,2018-09-24 23:56:00+00:00,0,3.99,3,5,0,8.99,1,2018-09-23 19:51:24+00:00,2018-09-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KY,CA,3,1537833360,1537732284,1538006400,8,1
B2C,1213,2019-01-24 21:54:00+00:00,1,0.0,2,5,0,8.49,1,2019-01-23 20:42:07+00:00,2019-01-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,CA,3,1548366840,1548276127,1548460800,8,1
B2C,15228,2018-01-04 21:11:00+00:00,0,0.0,3,5,8,5.99,1,2018-01-03 20:00:27+00:00,2018-01-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,IL,4,1515100260,1515009627,1515456000,3,0
B2C,1609,2018-06-02 05:11:00+00:00,1,0.0,2,5,9,39.49,1,2018-06-01 16:52:39+00:00,2018-06-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,OH,1,1527916260,1527871959,1528070400,8,1
B2C,2297,2019-06-13 22:25:00+00:00,0,0.0,3,5,11,4.68,1,2019-06-13 00:58:16+00:00,2019-06-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,TX,3,1560464700,1560387496,1560729600,8,1
B2C,251230,2018-05-09 03:13:00+00:00,0,0.0,3,5,2,12.59,3,2018-05-07 23:25:11+00:00,2018-05-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NJ,TX,4,1525835580,1525735511,1525996800,8,1
B2C,627,2018-04-03 19:00:00+00:00,4,0.0,2,9,1,5.82,1,2018-04-03 18:13:40+00:00,2018-04-07 00:00:00+00:00,NONE,FL,CA,4,1522782000,1522779220,1523059200,8,1
B2C,18180,2019-05-01 21:15:00+00:00,2,9.99,2,9,1,125.99,1,2019-04-30 23:36:18+00:00,2019-05-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,FL,3,1556745300,1556667378,1556841600,48,1
B2C,1128,2018-05-11 20:18:00+00:00,0,0.0,3,5,10,16.99,1,2018-05-10 19:51:56+00:00,2018-05-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,MI,2,1526069880,1525981916,1526256000,8,1
B2C,1668,2018-04-16 20:30:00+00:00,2,0.0,2,9,12,5.52,1,2018-04-14 20:24:00+00:00,2018-04-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,NY,5,1523910600,1523737440,1524268800,3,1
B2C,500,2018-08-10 18:30:00+00:00,4,0.0,2,9,1,25.84,1,2018-08-10 14:54:00+00:00,2018-08-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,CA,5,1533925800,1533912840,1534464000,1,1
B2C,4128,2018-09-17 20:51:00+00:00,0,0.0,3,5,12,18.99,1,2018-09-16 13:01:33+00:00,2018-09-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AR,NC,2,1537217460,1537102893,1537315200,5,1
B2C,25853,2019-02-12 15:18:00+00:00,0,3.75,3,5,5,10.57,1,2019-02-09 11:12:09+00:00,2019-02-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MI,FL,3,1549984680,1549710729,1550102400,3,1
B2C,6007,2018-09-11 00:07:00+00:00,0,0.0,3,5,10,9.66,1,2018-09-09 14:51:44+00:00,2018-09-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NJ,3,1536624420,1536504704,1536796800,3,2
B2C,63,2019-10-28 16:49:09+00:00,0,0.0,3,5,1,12.56,1,2019-10-26 00:02:29+00:00,2019-10-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,NJ,4,1572281349,1572048149,1572480000,3,1
B2C,8335,2018-10-02 04:04:00+00:00,0,0.0,3,5,5,5.0,1,2018-09-29 17:33:45+00:00,2018-10-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,LA,FL,2,1538453040,1538242425,1538524800,4,1
C2C,98968,2018-08-04 00:40:00+00:00,0,0.0,3,5,11,7.95,1,2018-08-03 12:25:23+00:00,2018-08-06 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,AR,1,1533343200,1533299123,1533513600,10,2
B2C,101851,2018-07-18 04:36:00+00:00,0,0.0,3,5,0,15.99,1,2018-07-17 01:58:46+00:00,2018-07-19 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,3,1531888560,1531792726,1531958400,8,1
B2C,15065,2018-02-01 21:43:00+00:00,0,0.0,3,5,6,6.74,1,2018-02-01 02:07:00+00:00,2018-02-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,MI,3,1517521380,1517450820,1517616000,2,1
B2C,9352,2018-05-07 23:21:00+00:00,1,0.0,2,5,3,12.55,3,2018-05-05 21:15:57+00:00,2018-05-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,UT,CA,4,1525735260,1525554957,1525996800,64,1
B2C,45689,2019-08-14 02:16:00+00:00,0,1.95,3,5,9,1.84,4,2019-08-12 20:35:50+00:00,2019-08-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WI,SC,3,1565748960,1565642150,1565827200,1,1
B2C,14192,2018-02-13 19:04:00+00:00,0,4.75,3,5,10,18.49,1,2018-02-11 02:29:14+00:00,2018-02-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CT,5,1518548640,1518316154,1518825600,8,1
B2C,16581,2019-05-12 01:52:00+00:00,2,0.0,2,9,2,14.89,1,2019-05-10 18:59:25+00:00,2019-05-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NY,1,1557625920,1557514765,1557705600,16,1
C2C,2586812,2018-02-15 21:38:00+00:00,1,9.85,2,5,22,75.0,1,2018-02-15 04:35:05+00:00,2018-02-16 00:00:00+00:00,LARGE_PACKAGE,NY,CT,2,1518730680,1518669305,1518739200,80,1
B2C,1668,2018-03-27 01:15:00+00:00,2,0.0,2,9,11,7.33,1,2018-03-23 22:49:08+00:00,2018-03-31 00:00:00+00:00,LETTER,OR,NY,6,1522113300,1521845348,1522454400,3,1
B2C,14,2018-08-20 22:37:05+00:00,0,0.0,3,5,5,5.49,1,2018-08-19 22:53:38+00:00,2018-08-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,CA,4,1534804625,1534719218,1535068800,8,1
B2C,14,2018-08-29 22:51:59+00:00,0,0.0,3,5,5,5.95,1,2018-08-29 04:41:08+00:00,2018-09-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CO,CA,4,1535583119,1535517668,1536019200,8,1
B2C,14,2019-08-22 22:59:10+00:00,0,0.0,3,5,5,4.89,1,2019-08-22 15:39:20+00:00,2019-08-27 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,CA,3,1566514750,1566488360,1566864000,8,1
B2C,14,2019-09-05 23:09:05+00:00,0,0.0,3,5,5,4.89,1,2019-09-05 03:48:46+00:00,2019-09-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,CA,3,1567724945,1567655326,1567987200,8,1
B2C,2101,2018-05-02 21:27:00+00:00,0,0.0,3,5,13,5.5,1,2018-05-01 16:21:42+00:00,2018-05-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IA,IA,4,1525296420,1525191702,1525651200,2,1
B2C,749,2019-06-14 23:01:00+00:00,6,0.0,2,5,10,12.88,1,2019-06-13 17:37:10+00:00,2019-06-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,3,1560553260,1560447430,1560816000,32,1
B2C,186975,2018-08-13 22:32:00+00:00,1,0.0,2,5,0,129.9,1,2018-08-11 19:26:41+00:00,2018-08-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,MA,3,1534199520,1534015601,1534377600,16,4
B2C,116365,2018-04-15 07:04:00+00:00,0,2.95,3,5,4,14.95,1,2018-04-14 14:42:40+00:00,2018-04-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,-1,1,1523775840,1523716960,1523923200,8,1
B2C,759,2018-06-06 23:59:00+00:00,0,0.0,3,5,1,10.95,1,2018-06-05 14:57:18+00:00,2018-06-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,WA,3,1528329540,1528210638,1528416000,6,1
B2C,2495,2019-02-20 00:55:00+00:00,0,0.0,3,5,8,13.99,1,2019-02-19 01:38:59+00:00,2019-02-22 00:00:00+00:00,LETTER,CA,NY,3,1550624100,1550540339,1550793600,3,1
B2C,2495,2019-03-07 23:09:00+00:00,0,0.0,3,5,8,13.99,1,2019-03-06 22:06:49+00:00,2019-03-09 00:00:00+00:00,LETTER,NY,NY,3,1552000140,1551910009,1552089600,3,1
B2C,29196,2019-01-29 01:02:00+00:00,0,5.95,3,5,3,13.99,1,2019-01-26 21:04:37+00:00,2019-01-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,CO,2,1548723720,1548536677,1548806400,14,1
B2C,810,2018-04-09 14:32:00+00:00,0,0.0,3,5,8,9.99,1,2018-04-08 20:36:17+00:00,2018-04-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KS,NY,3,1523284320,1523219777,1523491200,4,1
C2C,349702,2018-07-09 22:27:00+00:00,0,2.95,3,5,3,3.2,1,2018-07-08 18:43:38+00:00,2018-07-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,KS,CA,2,1531175220,1531075418,1531267200,32,1
B2C,2101,2018-03-06 21:36:00+00:00,0,4.41,3,5,13,29.65,1,2018-03-05 22:50:38+00:00,2018-03-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MS,IA,4,1520372160,1520290238,1520553600,3,1
B2C,5793,2018-09-19 04:30:00+00:00,0,0.0,3,5,17,22.0,1,2018-09-18 15:21:11+00:00,2018-09-20 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,WA,IN,2,1537331400,1537284071,1537401600,12,1
B2C,3957,2018-01-03 21:14:00+00:00,0,0.0,3,5,3,11.16,1,2018-01-03 19:37:48+00:00,2018-01-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,CA,4,1515014040,1515008268,1515456000,8,1
B2C,1301,2018-07-03 01:40:00+00:00,0,0.0,3,5,11,12.95,1,2018-07-01 22:24:52+00:00,2018-07-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,CA,2,1530582000,1530483892,1530748800,8,1
B2C,21778,2019-01-07 14:22:00+00:00,0,0.0,3,5,9,15.97,1,2019-01-02 17:24:22+00:00,2019-01-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,FL,6,1546870920,1546449862,1547078400,8,3
B2C,21100,2018-05-14 18:25:00+00:00,0,0.0,3,5,1,24.95,1,2018-05-13 15:35:06+00:00,2018-05-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,AL,2,1526322300,1526225706,1526428800,16,0
B2C,21100,2019-04-06 19:04:00+00:00,0,0.0,3,5,1,39.95,1,2019-04-06 04:58:46+00:00,2019-04-08 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,AL,1,1554577440,1554526726,1554681600,16,0
B2C,36917,2019-03-26 14:15:00+00:00,1,0.0,2,5,2,15.69,1,2019-03-24 17:55:36+00:00,2019-03-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,IL,3,1553609700,1553450136,1553731200,8,1
C2C,746841,2019-03-26 22:02:00+00:00,2,16.04,2,9,3,97.49,1,2019-03-26 17:26:07+00:00,2019-03-28 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,WA,2,1553637720,1553621167,1553731200,64,1
B2C,107749,2018-09-08 13:33:00+00:00,0,0.0,3,5,6,4.31,1,2018-09-07 20:06:08+00:00,2018-09-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NY,3,1536413580,1536350768,1536710400,2,1
B2C,1790,2018-09-26 02:57:00+00:00,0,0.0,3,5,6,7.22,1,2018-09-25 10:25:10+00:00,2018-09-27 00:00:00+00:00,LETTER,MD,CA,2,1537930620,1537871110,1538006400,7,1
B2C,1790,2018-11-19 22:22:00+00:00,0,0.0,3,5,6,8.89,1,2018-11-17 21:50:21+00:00,2018-11-21 00:00:00+00:00,LETTER,WV,CA,2,1542666120,1542491421,1542758400,7,1
B2C,1790,2019-02-07 21:48:00+00:00,0,0.0,3,5,6,9.49,1,2019-02-06 22:43:18+00:00,2019-02-09 00:00:00+00:00,LETTER,NC,CA,3,1549576080,1549492998,1549670400,7,1
B2C,1790,2019-08-01 21:05:00+00:00,0,0.0,3,5,6,8.92,1,2019-08-01 04:38:24+00:00,2019-08-03 00:00:00+00:00,LETTER,TN,CA,3,1564693500,1564634304,1564790400,7,1
B2C,63,2018-03-20 16:42:12+00:00,0,0.0,3,5,1,11.1,1,2018-03-19 11:41:00+00:00,2018-03-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MO,NJ,5,1521564132,1521459660,1522022400,3,0
B2C,206,2018-03-09 00:59:00+00:00,0,0.0,3,5,12,9.99,2,2018-03-08 06:27:43+00:00,2018-03-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,3,1520557140,1520490463,1520640000,5,1
C2C,94413,2018-06-23 20:20:00+00:00,0,0.0,3,5,5,8.99,1,2018-06-22 05:10:37+00:00,2018-06-26 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,-1,3,1529785200,1529644237,1529971200,8,1
B2C,86814,2018-07-14 18:29:00+00:00,4,20.2,2,9,13,25.0,1,2018-07-14 01:54:57+00:00,2018-07-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,OH,1,1531592940,1531533297,1531699200,320,3
B2C,19120,2019-01-07 21:01:00+00:00,0,1.49,3,5,6,5.59,1,2019-01-07 02:55:43+00:00,2019-01-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TN,MI,2,1546894860,1546829743,1546992000,2,1
B2C,178,2019-02-08 20:00:00+00:00,0,0.0,3,5,11,14.49,1,2019-02-07 21:35:01+00:00,2019-02-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,2,1549656000,1549575301,1549843200,11,1
B2C,79330,2018-02-22 01:33:00+00:00,0,23.96,3,5,13,12.99,3,2018-02-21 16:02:22+00:00,2018-02-22 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MN,NY,1,1519263180,1519228942,1519257600,8,1
B2C,15812,2018-10-31 22:00:00+00:00,0,1.95,3,5,12,2.95,1,2018-10-31 16:38:02+00:00,2018-11-02 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MN,-1,2,1541023200,1541003882,1541116800,2,1
C2C,168572,2019-09-11 03:05:00+00:00,0,4.49,3,5,2,12.99,1,2019-09-09 15:56:22+00:00,2019-09-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IL,MD,3,1568171100,1568044582,1568246400,8,1
B2C,2348,2018-12-19 04:02:00+00:00,0,0.0,3,5,6,10.89,1,2018-12-18 05:17:21+00:00,2018-12-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NC,CA,4,1545192120,1545110241,1545350400,8,1
B2C,2348,2019-01-31 03:04:00+00:00,0,0.0,3,5,6,11.49,1,2019-01-30 02:28:15+00:00,2019-02-01 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,3,1548903840,1548815295,1548979200,8,1
B2C,1369,2018-03-12 21:49:00+00:00,0,0.0,3,5,5,16.99,4,2018-03-11 03:14:13+00:00,2018-03-15 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,FL,3,1520891340,1520738053,1521072000,16,1
B2C,749,2018-07-18 19:37:00+00:00,0,0.0,3,5,10,12.75,1,2018-07-18 01:03:07+00:00,2018-07-21 00:00:00+00:00,LARGE_PACKAGE,IL,FL,4,1531942620,1531875787,1532131200,11,1
B2C,20779,2018-05-29 22:44:00+00:00,1,8.99,2,5,0,19.99,1,2018-05-27 17:28:18+00:00,2018-05-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,PA,2,1527633840,1527442098,1527724800,8,3
B2C,20779,2019-06-08 00:49:00+00:00,1,5.99,2,5,0,24.74,1,2019-06-07 01:42:12+00:00,2019-06-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OK,PA,2,1559954940,1559871732,1560124800,8,3
B2C,150,2018-05-23 02:14:00+00:00,2,0.0,2,9,2,13.58,1,2018-05-21 14:27:13+00:00,2018-05-25 00:00:00+00:00,LETTER,NJ,IL,4,1527041640,1526912833,1527206400,13,1
B2C,5328,2018-01-29 21:16:00+00:00,0,0.0,3,5,6,26.49,1,2018-01-28 18:31:18+00:00,2018-02-03 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,CA,5,1517260560,1517164278,1517616000,4,1
B2C,5815,2018-04-26 21:16:00+00:00,1,0.0,2,5,11,31.33,1,2018-04-25 21:29:19+00:00,2018-04-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MN,FL,3,1524777360,1524691759,1525046400,16,0
C2C,151097,2018-04-05 23:05:00+00:00,0,3.16,3,5,8,6.99,1,2018-04-04 00:42:54+00:00,2018-04-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,ME,NY,4,1522969500,1522802574,1523059200,1,1
C2C,126648,2018-10-04 16:57:00+00:00,0,0.0,3,5,13,9.99,1,2018-10-03 22:54:02+00:00,2018-10-09 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,AL,3,1538672220,1538607242,1539043200,4,1
B2C,21366,2019-04-11 02:44:00+00:00,1,0.0,2,5,0,8.75,1,2019-04-10 04:59:50+00:00,2019-04-12 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,TX,FL,2,1554950640,1554872390,1555027200,8,1
C2C,183574,2018-12-06 18:28:00+00:00,0,2.9,3,5,0,5.0,1,2018-12-05 17:06:18+00:00,2018-12-07 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,PA,PA,2,1544120880,1544029578,1544140800,2,1
B2C,178,2018-07-26 19:06:00+00:00,0,0.0,3,5,12,19.99,4,2018-07-26 03:33:35+00:00,2018-07-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,FL,3,1532631960,1532576015,1532908800,4,1
B2C,3964,2019-10-19 21:02:00+00:00,0,0.0,3,5,4,36.31,1,2019-10-13 01:51:02+00:00,2019-10-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VT,CA,4,1571518920,1570931462,1571616000,4,4
B2C,4999,2018-04-28 01:33:00+00:00,0,0.0,3,5,15,5.79,1,2018-04-27 20:07:15+00:00,2018-04-30 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,ME,CA,1,1524879180,1524859635,1525046400,8,0
B2C,6131,2018-01-06 06:02:00+00:00,0,0.0,3,5,5,15.9,1,2018-01-04 17:21:35+00:00,2018-01-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,PA,7,1515218520,1515086495,1515801600,8,2
B2C,32068,2018-04-03 00:21:00+00:00,0,0.0,3,5,6,99.99,1,2018-03-30 19:16:26+00:00,2018-04-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,IN,3,1522714860,1522437386,1522800000,8,1
B2C,8335,2019-05-07 02:20:00+00:00,0,0.0,3,5,5,5.5,1,2019-05-06 03:57:44+00:00,2019-05-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NM,FL,4,1557195600,1557115064,1557446400,4,1
B2C,8652,2019-10-04 02:30:00+00:00,0,0.0,3,5,15,4.86,1,2019-10-03 03:21:30+00:00,2019-10-10 00:00:00+00:00,LETTER,NY,NC,6,1570156200,1570072890,1570665600,3,1
B2C,45166,2018-07-02 23:15:00+00:00,2,0.0,2,9,10,8.5,1,2018-07-01 10:09:11+00:00,2018-07-05 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IN,WI,2,1530573300,1530439751,1530748800,10,1
C2C,245081,2018-09-08 14:56:00+00:00,1,9.95,2,5,7,27.95,1,2018-09-08 00:03:25+00:00,2018-09-10 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,NJ,1,1536418560,1536365005,1536537600,80,1
B2C,1512,2019-05-28 21:03:00+00:00,0,0.0,3,5,1,10.94,1,2019-05-25 14:20:50+00:00,2019-05-31 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IN,FL,3,1559077380,1558794050,1559260800,8,1
B2C,1512,2019-03-13 20:27:00+00:00,0,0.0,3,5,1,9.94,1,2019-03-13 09:40:02+00:00,2019-03-18 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,NY,FL,3,1552508820,1552470002,1552867200,9,1
B2C,33559,2018-04-09 23:58:00+00:00,0,0.0,3,5,8,5.99,1,2018-04-09 15:35:11+00:00,2018-04-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,CA,2,1523318280,1523288111,1523404800,3,1
B2C,4380,2018-04-19 23:48:00+00:00,0,0.0,3,5,2,36.5,1,2018-04-18 20:16:36+00:00,2018-04-23 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,NJ,3,1524181680,1524082596,1524441600,2,1
B2C,953,2019-07-23 01:37:00+00:00,1,0.0,2,5,1,39.99,1,2019-07-22 19:58:50+00:00,2019-07-24 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,CA,CA,2,1563845820,1563825530,1563926400,32,0
B2C,810,2018-04-12 16:24:00+00:00,0,0.0,3,5,8,15.99,1,2018-04-12 05:19:22+00:00,2018-04-14 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,VA,NY,2,1523550240,1523510362,1523664000,4,1
B2C,7074,2019-07-11 18:20:00+00:00,3,1.99,2,8,14,7.64,1,2019-07-11 12:22:52+00:00,2019-07-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,OH,IN,2,1562869200,1562847772,1562976000,12,1
B2C,21459,2019-03-11 16:23:00+00:00,0,3.24,3,5,23,8.99,1,2019-03-09 02:02:20+00:00,2019-03-11 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AL,FL,1,1552321380,1552096940,1552262400,5,3
B2C,1668,2018-07-12 22:30:00+00:00,2,0.0,2,9,12,9.5,1,2018-07-12 00:09:35+00:00,2018-07-17 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,FL,NY,4,1531434600,1531354175,1531785600,3,1
B2C,893,2019-04-12 01:08:00+00:00,0,0.0,3,5,15,24.69,1,2019-04-10 22:59:14+00:00,2019-04-13 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,GA,CA,3,1555031280,1554937154,1555113600,8,1
B2C,56843,2019-03-09 19:28:00+00:00,3,4.98,2,8,16,49.99,1,2019-03-09 05:52:34+00:00,2019-03-16 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,IN,FL,5,1552159680,1552110754,1552694400,8,1
B2C,1790,2018-05-19 02:08:00+00:00,0,0.0,3,5,10,7.61,1,2018-05-17 17:44:37+00:00,2018-05-21 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,MD,CA,2,1526695680,1526579077,1526860800,16,1
B2C,13090,2018-12-31 20:19:00+00:00,2,0.0,2,9,13,14.45,1,2018-12-29 19:39:32+00:00,2019-01-04 00:00:00+00:00,PACKAGE_THICK_ENVELOPE,AR,IL,3,1546287540,1546112372,1546560000,8,1
