b2c_c2c,seller_id,declared_handling_days,acceptance_scan_timestamp,shipment_method_id,shipping_fee,carrier_min_estimate,carrier_max_estimate,item_zip,buyer_zip,category_id,item_price,quantity,payment_datetime,delivery_date,weight,package_size,record_number,buyer_state,item_state,delivery_time_buss_days,acceptance_scan_timestamp seconds,payment_datetime seconds,delivery_date seconds,new_weight,new_declared_handling_days
C2C,191794,3.0,2018-02-12 21:38:00+00:00,0,3.99,3,5,28806,64152,9,12.99,1,2018-02-05 21:33:18+00:00,2018-02-14 00:00:00+00:00,0,NONE,102,MO,NC,7,1518471480,1517866398,1518566400,8,3
B2C,1288,1.0,2018-03-12 21:13:00+00:00,7,0.0,2,5,31525,60022,9,61.94,1,2018-03-10 13:35:56+00:00,2018-03-15 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,103,IL,GA,3,1520889180,1520688956,1521072000,8,1
B2C,45854,1.0,2019-06-04 04:33:00+00:00,0,0.0,3,5,28202,77015,13,28.95,1,2019-06-01 16:08:22+00:00,2019-06-06 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,104,TX,NC,3,1559622780,1559405302,1559779200,16,1
B2C,29882,1.0,2018-05-08 02:25:00+00:00,1,7.5,2,5,35217,67002,13,40.0,1,2018-05-06 23:08:45+00:00,2018-05-09 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,105,KS,AL,2,1525746300,1525648125,1525824000,8,1
B2C,63314,1.0,2018-01-23 04:33:00+00:00,7,0.0,2,5,33187,90640,6,36.89,1,2018-01-20 23:23:02+00:00,2018-01-24 00:00:00+00:00,0,LETTER,106,CA,FL,2,1516681980,1516490582,1516752000,8,1
B2C,972,1.0,2018-03-04 03:07:00+00:00,0,2.95,3,5,75115,40330,0,5.95,1,2018-03-02 22:57:16+00:00,2018-03-05 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,107,KY,TX,1,1520132820,1520031436,1520208000,8,1
B2C,972,1.0,2018-04-01 02:08:00+00:00,0,2.95,3,5,75115,23805,0,6.95,1,2018-03-30 21:27:43+00:00,2018-04-03 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,108,VA,TX,2,1522548480,1522445263,1522713600,8,1
B2C,972,1.0,2018-10-26 22:07:00+00:00,0,2.95,3,5,75115,17401,0,6.95,1,2018-10-26 09:03:01+00:00,2018-10-29 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,109,PA,TX,1,1540591620,1540544581,1540771200,8,1
B2C,14192,1.0,2018-10-30 21:01:00+00:00,0,4.5,3,5,06457,18972,10,7.95,1,2018-10-26 01:20:30+00:00,2018-11-01 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,110,PA,CT,5,1540933260,1540516830,1541030400,5,1
B2C,48941,1.0,2018-01-27 23:28:00+00:00,2,8.15,2,9,80514,94062,11,14.99,2,2018-01-25 22:09:34+00:00,2018-01-29 00:00:00+00:00,15,PACKAGE_THICK_ENVELOPE,111,CA,CO,2,1517095680,1516918174,1517184000,15,1
B2C,1369,,2018-01-19 17:20:00+00:00,0,0.0,3,5,32703,32042,5,5.8,1,2018-01-19 01:50:28+00:00,2018-01-26 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,112,FL,FL,6,1516382400,1516326628,1516924800,3,1
B2C,657,1.0,2019-02-11 22:45:00+00:00,0,2.99,3,5,84341,84049,0,42.49,1,2019-02-09 22:01:17+00:00,2019-02-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,113,UT,UT,1,1549925100,1549749677,1549929600,8,1
B2C,32257,1.0,2019-03-05 02:14:19+00:00,1,10.95,2,5,90503,88021,1,69.95,1,2019-03-02 00:59:52+00:00,2019-03-07 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,114,NM,CA,4,1551752059,1551488392,1551916800,32,1
B2C,2442,1.0,2019-01-03 22:24:00+00:00,0,0.0,3,5,63084,75154,24,8.97,1,2019-01-03 16:11:03+00:00,2019-01-07 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,115,TX,MO,2,1546554240,1546531863,1546819200,8,1
B2C,6151,1.0,2018-02-22 18:49:00+00:00,1,0.0,2,5,60007,45014,9,9.75,1,2018-02-21 19:31:00+00:00,2018-02-26 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,116,OH,IL,3,1519325340,1519241460,1519603200,32,1
B2C,6151,1.0,2018-02-22 18:49:00+00:00,1,0.0,2,5,60007,33904,9,9.75,1,2018-02-21 23:01:13+00:00,2018-02-26 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,117,FL,IL,3,1519325340,1519254073,1519603200,32,1
B2C,6151,1.0,2018-03-27 20:12:00+00:00,1,0.0,2,5,60007,73433,9,9.95,1,2018-03-26 22:59:13+00:00,2018-03-29 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,118,OK,IL,3,1522181520,1522105153,1522281600,32,1
B2C,6151,1.0,2018-06-11 15:16:00+00:00,1,0.0,2,5,60007,48044,9,9.95,1,2018-06-09 21:09:27+00:00,2018-06-14 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,119,MI,IL,3,1528730160,1528578567,1528934400,32,1
B2C,206,1.0,2018-05-23 23:18:00+00:00,0,0.0,3,5,93308,75044,12,15.98,1,2018-05-23 01:46:45+00:00,2018-05-26 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,120,TX,CA,4,1527117480,1527040005,1527292800,8,1
B2C,627,1.0,2018-08-30 06:15:00+00:00,4,0.0,2,9,95035,11374,1,5.61,1,2018-08-30 02:24:32+00:00,2018-09-05 00:00:00+00:00,0,NONE,121,NY,CA,4,1535609700,1535595872,1536105600,8,1
B2C,2448,1.0,2018-03-29 01:31:00+00:00,1,0.0,2,5,91746,28146,11,22.98,1,2018-03-28 13:40:21+00:00,2018-03-30 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,122,NC,CA,2,1522287060,1522244421,1522368000,32,1
B2C,2448,1.0,2018-08-08 02:38:00+00:00,1,0.0,2,5,91746,95128,11,17.99,1,2018-08-06 22:13:21+00:00,2018-08-09 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,123,CA,CA,3,1533695880,1533593601,1533772800,32,1
B2C,108487,1.0,2018-11-19 15:11:00+00:00,0,0.0,3,5,33196,92506,1,9.99,1,2018-11-18 02:50:24+00:00,2018-11-24 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,124,CA,FL,4,1542640260,1542509424,1543017600,1,1
B2C,1668,0.0,2018-09-07 23:15:13+00:00,2,0.0,2,9,11729,39206,12,84.75,1,2018-09-07 17:43:09+00:00,2018-09-12 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,125,MS,NY,3,1536362113,1536342189,1536710400,6,0
B2C,103556,1.0,2018-03-06 04:20:00+00:00,3,0.0,2,8,30122,98087,14,5.25,1,2018-03-05 05:54:09+00:00,2018-03-08 00:00:00+00:00,7,PACKAGE_THICK_ENVELOPE,126,WA,GA,3,1520310000,1520229249,1520467200,7,1
B2C,627,1.0,2018-05-28 13:20:00+00:00,4,0.0,2,9,95035,91711,1,6.68,1,2018-05-28 09:41:46+00:00,2018-05-31 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,127,CA,CA,2,1527513600,1527500506,1527724800,1,1
B2C,2297,1.0,2018-10-18 22:37:00+00:00,1,0.0,2,5,78754,08901,11,5.5,1,2018-10-18 15:50:26+00:00,2018-10-20 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,128,NJ,TX,2,1539902220,1539877826,1539993600,8,1
B2C,5328,1.0,2018-07-02 20:08:00+00:00,0,0.0,3,5,91344,77445,6,12.49,1,2018-07-01 19:46:39+00:00,2018-07-05 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,129,TX,CA,2,1530562080,1530474399,1530748800,2,1
B2C,77129,1.0,2018-08-02 23:23:00+00:00,0,0.0,3,5,02536,90703,1,52.95,1,2018-08-02 13:06:49+00:00,2018-08-04 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,130,CA,MA,2,1533252180,1533215209,1533340800,8,1
B2C,38919,1.0,2018-09-24 23:56:00+00:00,0,3.99,3,5,92543,40370,0,8.99,1,2018-09-23 19:51:24+00:00,2018-09-27 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,131,KY,CA,3,1537833360,1537732284,1538006400,8,1
B2C,1213,1.0,2019-01-24 21:54:00+00:00,1,0.0,2,5,94014,13208,0,8.49,1,2019-01-23 20:42:07+00:00,2019-01-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,132,NY,CA,3,1548366840,1548276127,1548460800,8,1
B2C,15228,0.0,2018-01-04 21:11:00+00:00,0,0.0,3,5,60453,95648,8,5.99,1,2018-01-03 20:00:27+00:00,2018-01-09 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,133,CA,IL,4,1515100260,1515009627,1515456000,3,0
B2C,1609,1.0,2018-06-02 05:11:00+00:00,1,0.0,2,5,43085,79705,9,39.49,1,2018-06-01 16:52:39+00:00,2018-06-04 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,134,TX,OH,1,1527916260,1527871959,1528070400,8,1
B2C,2297,1.0,2019-06-13 22:25:00+00:00,0,0.0,3,5,78754,80601,11,4.68,1,2019-06-13 00:58:16+00:00,2019-06-17 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,135,CO,TX,3,1560464700,1560387496,1560729600,8,1
B2C,251230,1.0,2018-05-09 03:13:00+00:00,0,0.0,3,5,75081,07840,2,12.59,3,2018-05-07 23:25:11+00:00,2018-05-11 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,136,NJ,TX,4,1525835580,1525735511,1525996800,8,1
B2C,627,1.0,2018-04-03 19:00:00+00:00,4,0.0,2,9,95035,33543,1,5.82,1,2018-04-03 18:13:40+00:00,2018-04-07 00:00:00+00:00,0,NONE,137,FL,CA,4,1522782000,1522779220,1523059200,8,1
B2C,18180,1.0,2019-05-01 21:15:00+00:00,2,9.99,2,9,33460,60546,1,125.99,1,2019-04-30 23:36:18+00:00,2019-05-03 00:00:00+00:00,48,PACKAGE_THICK_ENVELOPE,138,IL,FL,3,1556745300,1556667378,1556841600,48,1
B2C,1128,1.0,2018-05-11 20:18:00+00:00,0,0.0,3,5,49444,28677,10,16.99,1,2018-05-10 19:51:56+00:00,2018-05-14 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,139,NC,MI,2,1526069880,1525981916,1526256000,8,1
B2C,1668,1.0,2018-04-16 20:30:00+00:00,2,0.0,2,9,11729,74880,12,5.52,1,2018-04-14 20:24:00+00:00,2018-04-21 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,140,OK,NY,5,1523910600,1523737440,1524268800,3,1
B2C,500,1.0,2018-08-10 18:30:00+00:00,4,0.0,2,9,95035,27360,1,25.84,1,2018-08-10 14:54:00+00:00,2018-08-17 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,141,NC,CA,5,1533925800,1533912840,1534464000,1,1
B2C,4128,1.0,2018-09-17 20:51:00+00:00,0,0.0,3,5,27106,72753,12,18.99,1,2018-09-16 13:01:33+00:00,2018-09-19 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,142,AR,NC,2,1537217460,1537102893,1537315200,5,1
B2C,25853,1.0,2019-02-12 15:18:00+00:00,0,3.75,3,5,33434,49079,5,10.57,1,2019-02-09 11:12:09+00:00,2019-02-14 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,143,MI,FL,3,1549984680,1549710729,1550102400,3,1
B2C,6007,2.0,2018-09-11 00:07:00+00:00,0,0.0,3,5,07748,95348,10,9.66,1,2018-09-09 14:51:44+00:00,2018-09-13 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,144,CA,NJ,3,1536624420,1536504704,1536796800,3,2
B2C,63,1.0,2019-10-28 16:49:09+00:00,0,0.0,3,5,07727,19044,1,12.56,1,2019-10-26 00:02:29+00:00,2019-10-31 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,145,PA,NJ,4,1572281349,1572048149,1572480000,3,1
B2C,8335,1.0,2018-10-02 04:04:00+00:00,0,0.0,3,5,33710,70607,5,5.0,1,2018-09-29 17:33:45+00:00,2018-10-03 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,146,LA,FL,2,1538453040,1538242425,1538524800,4,1
C2C,98968,2.0,2018-08-04 00:40:00+00:00,0,0.0,3,5,72202,10306,11,7.95,1,2018-08-03 12:25:23+00:00,2018-08-06 00:00:00+00:00,10,PACKAGE_THICK_ENVELOPE,147,NY,AR,1,1533343200,1533299123,1533513600,10,2
B2C,101851,1.0,2018-07-18 04:36:00+00:00,0,0.0,3,5,94539,92374,0,15.99,1,2018-07-17 01:58:46+00:00,2018-07-19 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,148,CA,CA,3,1531888560,1531792726,1531958400,8,1
B2C,15065,1.0,2018-02-01 21:43:00+00:00,0,0.0,3,5,48843,78614,6,6.74,1,2018-02-01 02:07:00+00:00,2018-02-03 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,149,TX,MI,3,1517521380,1517450820,1517616000,2,1
B2C,9352,1.0,2018-05-07 23:21:00+00:00,1,0.0,2,5,92781,84511,3,12.55,3,2018-05-05 21:15:57+00:00,2018-05-11 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,150,UT,CA,4,1525735260,1525554957,1525996800,64,1
B2C,45689,1.0,2019-08-14 02:16:00+00:00,0,1.95,3,5,29657,53081,9,1.84,4,2019-08-12 20:35:50+00:00,2019-08-15 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,151,WI,SC,3,1565748960,1565642150,1565827200,1,1
B2C,14192,1.0,2018-02-13 19:04:00+00:00,0,4.75,3,5,06457,75148,10,18.49,1,2018-02-11 02:29:14+00:00,2018-02-17 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,152,TX,CT,5,1518548640,1518316154,1518825600,8,1
B2C,16581,1.0,2019-05-12 01:52:00+00:00,2,0.0,2,9,11220,92508,2,14.89,1,2019-05-10 18:59:25+00:00,2019-05-13 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,153,CA,NY,1,1557625920,1557514765,1557705600,16,1
C2C,2586812,1.0,2018-02-15 21:38:00+00:00,1,9.85,2,5,06824,11419,22,75.0,1,2018-02-15 04:35:05+00:00,2018-02-16 00:00:00+00:00,80,LARGE_PACKAGE,154,NY,CT,2,1518730680,1518669305,1518739200,80,1
B2C,1668,1.0,2018-03-27 01:15:00+00:00,2,0.0,2,9,11729,97447,11,7.33,1,2018-03-23 22:49:08+00:00,2018-03-31 00:00:00+00:00,3,LETTER,155,OR,NY,6,1522113300,1521845348,1522454400,3,1
B2C,14,1.0,2018-08-20 22:37:05+00:00,0,0.0,3,5,91706,60542,5,5.49,1,2018-08-19 22:53:38+00:00,2018-08-24 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,156,IL,CA,4,1534804625,1534719218,1535068800,8,1
B2C,14,1.0,2018-08-29 22:51:59+00:00,0,0.0,3,5,91706,80503,5,5.95,1,2018-08-29 04:41:08+00:00,2018-09-04 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,157,CO,CA,4,1535583119,1535517668,1536019200,8,1
B2C,14,1.0,2019-08-22 22:59:10+00:00,0,0.0,3,5,91706,73115,5,4.89,1,2019-08-22 15:39:20+00:00,2019-08-27 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,158,OK,CA,3,1566514750,1566488360,1566864000,8,1
B2C,14,1.0,2019-09-05 23:09:05+00:00,0,0.0,3,5,91706,31204,5,4.89,1,2019-09-05 03:48:46+00:00,2019-09-09 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,159,GA,CA,3,1567724945,1567655326,1567987200,8,1
B2C,2101,1.0,2018-05-02 21:27:00+00:00,0,0.0,3,5,51031,52076,13,5.5,1,2018-05-01 16:21:42+00:00,2018-05-07 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,160,IA,IA,4,1525296420,1525191702,1525651200,2,1
B2C,749,1.0,2019-06-14 23:01:00+00:00,6,0.0,2,5,34240,76389,10,12.88,1,2019-06-13 17:37:10+00:00,2019-06-18 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,161,TX,FL,3,1560553260,1560447430,1560816000,32,1
B2C,186975,4.0,2018-08-13 22:32:00+00:00,1,0.0,2,5,01606,93650,0,129.9,1,2018-08-11 19:26:41+00:00,2018-08-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,162,CA,MA,3,1534199520,1534015601,1534377600,16,4
B2C,116365,1.0,2018-04-15 07:04:00+00:00,0,2.95,3,5,75013-4880,15015,4,14.95,1,2018-04-14 14:42:40+00:00,2018-04-17 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,163,PA,-1,1,1523775840,1523716960,1523923200,8,1
B2C,759,1.0,2018-06-06 23:59:00+00:00,0,0.0,3,5,98908,98329,1,10.95,1,2018-06-05 14:57:18+00:00,2018-06-08 00:00:00+00:00,6,PACKAGE_THICK_ENVELOPE,164,WA,WA,3,1528329540,1528210638,1528416000,6,1
B2C,2495,1.0,2019-02-20 00:55:00+00:00,0,0.0,3,5,11361,92154,8,13.99,1,2019-02-19 01:38:59+00:00,2019-02-22 00:00:00+00:00,3,LETTER,165,CA,NY,3,1550624100,1550540339,1550793600,3,1
B2C,2495,1.0,2019-03-07 23:09:00+00:00,0,0.0,3,5,11361,10977,8,13.99,1,2019-03-06 22:06:49+00:00,2019-03-09 00:00:00+00:00,3,LETTER,166,NY,NY,3,1552000140,1551910009,1552089600,3,1
B2C,29196,1.0,2019-01-29 01:02:00+00:00,0,5.95,3,5,80403,28409,3,13.99,1,2019-01-26 21:04:37+00:00,2019-01-30 00:00:00+00:00,14,PACKAGE_THICK_ENVELOPE,167,NC,CO,2,1548723720,1548536677,1548806400,14,1
B2C,810,1.0,2018-04-09 14:32:00+00:00,0,0.0,3,5,11385,66210,8,9.99,1,2018-04-08 20:36:17+00:00,2018-04-12 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,168,KS,NY,3,1523284320,1523219777,1523491200,4,1
C2C,349702,1.0,2018-07-09 22:27:00+00:00,0,2.95,3,5,91356,66604,3,3.2,1,2018-07-08 18:43:38+00:00,2018-07-11 00:00:00+00:00,32,PACKAGE_THICK_ENVELOPE,169,KS,CA,2,1531175220,1531075418,1531267200,32,1
B2C,2101,1.0,2018-03-06 21:36:00+00:00,0,4.41,3,5,51031,38751,13,29.65,1,2018-03-05 22:50:38+00:00,2018-03-09 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,170,MS,IA,4,1520372160,1520290238,1520553600,3,1
B2C,5793,1.0,2018-09-19 04:30:00+00:00,0,0.0,3,5,46214,99353,17,22.0,1,2018-09-18 15:21:11+00:00,2018-09-20 00:00:00+00:00,12,PACKAGE_THICK_ENVELOPE,171,WA,IN,2,1537331400,1537284071,1537401600,12,1
B2C,3957,1.0,2018-01-03 21:14:00+00:00,0,0.0,3,5,91355,77657,3,11.16,1,2018-01-03 19:37:48+00:00,2018-01-09 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,172,TX,CA,4,1515014040,1515008268,1515456000,8,1
B2C,1301,1.0,2018-07-03 01:40:00+00:00,0,0.0,3,5,92705,44131,11,12.95,1,2018-07-01 22:24:52+00:00,2018-07-05 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,173,OH,CA,2,1530582000,1530483892,1530748800,8,1
B2C,21778,3.0,2019-01-07 14:22:00+00:00,0,0.0,3,5,34429,32680,9,15.97,1,2019-01-02 17:24:22+00:00,2019-01-10 00:00:00+00:00,8,PACKAGE_THICK_ENVELOPE,174,FL,FL,6,1546870920,1546449862,1547078400,8,3
B2C,21100,0.0,2018-05-14 18:25:00+00:00,0,0.0,3,5,36093,96162,1,24.95,1,2018-05-13 15:35:06+00:00,2018-05-16 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,175,CA,AL,2,1526322300,1526225706,1526428800,16,0
B2C,21100,0.0,2019-04-06 19:04:00+00:00,0,0.0,3,5,36093,91789,1,39.95,1,2019-04-06 04:58:46+00:00,2019-04-08 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,176,CA,AL,1,1554577440,1554526726,1554681600,16,0
B2C,36917,1.0,2019-03-26 14:15:00+00:00,1,0.0,2,5,60641,11224,2,15.69,1,2019-03-24 17:55:36+00:00,2019-03-28 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,177,NY,IL,3,1553609700,1553450136,1553731200,8,1
C2C,746841,1.0,2019-03-26 22:02:00+00:00,2,16.04,2,9,98524,60131,3,97.49,1,2019-03-26 17:26:07+00:00,2019-03-28 00:00:00+00:00,64,PACKAGE_THICK_ENVELOPE,178,IL,WA,2,1553637720,1553621167,1553731200,64,1
B2C,107749,1.0,2018-09-08 13:33:00+00:00,0,0.0,3,5,11950,92801,6,4.31,1,2018-09-07 20:06:08+00:00,2018-09-12 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,179,CA,NY,3,1536413580,1536350768,1536710400,2,1
B2C,1790,1.0,2018-09-26 02:57:00+00:00,0,0.0,3,5,93619,20636,6,7.22,1,2018-09-25 10:25:10+00:00,2018-09-27 00:00:00+00:00,7,LETTER,180,MD,CA,2,1537930620,1537871110,1538006400,7,1
B2C,1790,1.0,2018-11-19 22:22:00+00:00,0,0.0,3,5,93619,25404,6,8.89,1,2018-11-17 21:50:21+00:00,2018-11-21 00:00:00+00:00,7,LETTER,181,WV,CA,2,1542666120,1542491421,1542758400,7,1
B2C,1790,1.0,2019-02-07 21:48:00+00:00,0,0.0,3,5,93619,27610,6,9.49,1,2019-02-06 22:43:18+00:00,2019-02-09 00:00:00+00:00,7,LETTER,182,NC,CA,3,1549576080,1549492998,1549670400,7,1
B2C,1790,1.0,2019-08-01 21:05:00+00:00,0,0.0,3,5,93619,37343,6,8.92,1,2019-08-01 04:38:24+00:00,2019-08-03 00:00:00+00:00,7,LETTER,183,TN,CA,3,1564693500,1564634304,1564790400,7,1
B2C,63,0.0,2018-03-20 16:42:12+00:00,0,0.0,3,5,07727,63901,1,11.1,1,2018-03-19 11:41:00+00:00,2018-03-26 00:00:00+00:00,3,PACKAGE_THICK_ENVELOPE,184,MO,NJ,5,1521564132,1521459660,1522022400,3,0
B2C,206,1.0,2018-03-09 00:59:00+00:00,0,0.0,3,5,93309,94605,12,9.99,2,2018-03-08 06:27:43+00:00,2018-03-10 00:00:00+00:00,5,PACKAGE_THICK_ENVELOPE,185,CA,CA,3,1520557140,1520490463,1520640000,5,1
C2C,94413,1.0,2018-06-23 20:20:00+00:00,0,0.0,3,5,95070-0558,27106,5,8.99,1,2018-06-22 05:10:37+00:00,2018-06-26 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,186,NC,-1,3,1529785200,1529644237,1529971200,8,1
B2C,86814,3.0,2018-07-14 18:29:00+00:00,4,20.2,2,9,44094,44047,13,25.0,1,2018-07-14 01:54:57+00:00,2018-07-16 00:00:00+00:00,320,PACKAGE_THICK_ENVELOPE,187,OH,OH,1,1531592940,1531533297,1531699200,320,3
B2C,19120,1.0,2019-01-07 21:01:00+00:00,0,1.49,3,5,49601,37818,6,5.59,1,2019-01-07 02:55:43+00:00,2019-01-09 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,188,TN,MI,2,1546894860,1546829743,1546992000,2,1
B2C,178,1.0,2019-02-08 20:00:00+00:00,0,0.0,3,5,33172,79938,11,14.49,1,2019-02-07 21:35:01+00:00,2019-02-11 00:00:00+00:00,11,PACKAGE_THICK_ENVELOPE,189,TX,FL,2,1549656000,1549575301,1549843200,11,1
B2C,79330,1.0,2018-02-22 01:33:00+00:00,0,23.96,3,5,10950,55901,13,12.99,3,2018-02-21 16:02:22+00:00,2018-02-22 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,190,MN,NY,1,1519263180,1519228942,1519257600,8,1
B2C,15812,,2018-10-31 22:00:00+00:00,0,1.95,3,5,49938-2038,55418,12,2.95,1,2018-10-31 16:38:02+00:00,2018-11-02 00:00:00+00:00,2,PACKAGE_THICK_ENVELOPE,191,MN,-1,2,1541023200,1541003882,1541116800,2,1
C2C,168572,1.0,2019-09-11 03:05:00+00:00,0,4.49,3,5,20878,60025,2,12.99,1,2019-09-09 15:56:22+00:00,2019-09-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,192,IL,MD,3,1568171100,1568044582,1568246400,8,1
B2C,2348,1.0,2018-12-19 04:02:00+00:00,0,0.0,3,5,90061,28117,6,10.89,1,2018-12-18 05:17:21+00:00,2018-12-21 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,193,NC,CA,4,1545192120,1545110241,1545350400,8,1
B2C,2348,1.0,2019-01-31 03:04:00+00:00,0,0.0,3,5,90061,93706,6,11.49,1,2019-01-30 02:28:15+00:00,2019-02-01 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,194,CA,CA,3,1548903840,1548815295,1548979200,8,1
B2C,1369,1.0,2018-03-12 21:49:00+00:00,0,0.0,3,5,32703,20708,5,16.99,4,2018-03-11 03:14:13+00:00,2018-03-15 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,195,MD,FL,3,1520891340,1520738053,1521072000,16,1
B2C,749,1.0,2018-07-18 19:37:00+00:00,0,0.0,3,5,34238,61102,10,12.75,1,2018-07-18 01:03:07+00:00,2018-07-21 00:00:00+00:00,11,LARGE_PACKAGE,196,IL,FL,4,1531942620,1531875787,1532131200,11,1
B2C,20779,3.0,2018-05-29 22:44:00+00:00,1,8.99,2,5,19115,16858,0,19.99,1,2018-05-27 17:28:18+00:00,2018-05-31 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,197,PA,PA,2,1527633840,1527442098,1527724800,8,3
B2C,20779,3.0,2019-06-08 00:49:00+00:00,1,5.99,2,5,19115,73463,0,24.74,1,2019-06-07 01:42:12+00:00,2019-06-10 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,198,OK,PA,2,1559954940,1559871732,1560124800,8,3
B2C,150,1.0,2018-05-23 02:14:00+00:00,2,0.0,2,9,60610,08638,2,13.58,1,2018-05-21 14:27:13+00:00,2018-05-25 00:00:00+00:00,13,LETTER,199,NJ,IL,4,1527041640,1526912833,1527206400,13,1
B2C,5328,1.0,2018-01-29 21:16:00+00:00,0,0.0,3,5,91344,30817,6,26.49,1,2018-01-28 18:31:18+00:00,2018-02-03 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,200,GA,CA,5,1517260560,1517164278,1517616000,4,1
B2C,5815,0.0,2018-04-26 21:16:00+00:00,1,0.0,2,5,32605,56554,11,31.33,1,2018-04-25 21:29:19+00:00,2018-04-30 00:00:00+00:00,16,PACKAGE_THICK_ENVELOPE,201,MN,FL,3,1524777360,1524691759,1525046400,16,0
C2C,151097,1.0,2018-04-05 23:05:00+00:00,0,3.16,3,5,10001,04105,8,6.99,1,2018-04-04 00:42:54+00:00,2018-04-07 00:00:00+00:00,1,PACKAGE_THICK_ENVELOPE,202,ME,NY,4,1522969500,1522802574,1523059200,1,1
C2C,126648,1.0,2018-10-04 16:57:00+00:00,0,0.0,3,5,35071,13148,13,9.99,1,2018-10-03 22:54:02+00:00,2018-10-09 00:00:00+00:00,4,PACKAGE_THICK_ENVELOPE,203,NY,AL,3,1538672220,1538607242,1539043200,4,1
B2C,21366,1.0,2019-04-11 02:44:00+00:00,1,0.0,2,5,33160,77095,0,8.75,1,2019-04-10 04:59:50+00:00,2019-04-12 00:00:00+00:00,0,PACKAGE_THICK_ENVELOPE,204,TX,FL,2,1554950640,1554872390,1555027200,8,1
